source,split_mode,variant,seed,fold,row_index,case_type,rank_score,probability,label,activity_delta,tanimoto,target,target_pref_name,smiles1,smiles2,scaffold1,scaffold2,document_source_key,assay_source_key,pair_year,n_document_sources,n_assay_sources,train_retention_after_purge
chembl_raw,family_scaffold_source_purged,rich_diff_scalars,1,3,6082,true_negative_low_score,0.8374678194522858,0.16253218054771423,0,0.0900001525878906,0.7582417582417582,CHEMBL264,Histamine H3 receptor,C[C@@H](NC(=O)c1ccco1)C(=O)N1CCCN(CCCOc2ccc(-c3noc(Cc4ccccc4)n3)c(F)c2)CC1,C[C@@H](NC(=O)c1ccco1)C(=O)N1CCCN(CCCOc2ccc(-c3noc(-c4ccsc4)n3)c(F)c2)CC1,O=C(NCC(=O)N1CCCN(CCCOc2ccc(-c3noc(Cc4ccccc4)n3)cc2)CC1)c1ccco1,O=C(NCC(=O)N1CCCN(CCCOc2ccc(-c3noc(-c4ccsc4)n3)cc2)CC1)c1ccco1,CHEMBL1147425,CHEMBL878323,2004,1,1,0.9497123586589963
chembl_raw,family_scaffold_source_purged,rich_diff_scalars,0,3,10772,true_negative_low_score,0.8324969112873077,0.16750308871269226,0,0.0999999046325683,0.7934782608695652,CHEMBL264,Histamine H3 receptor,C[C@@H](NC(=O)c1ccco1)C(=O)N1CCCN(CCCOc2ccc(-c3noc(-c4cncs4)n3)c(F)c2)CC1,C[C@@H](NC(=O)c1ccco1)C(=O)N1CCCN(CCCOc2ccc(-c3noc(-c4cccnc4)n3)c(F)c2)CC1,O=C(NCC(=O)N1CCCN(CCCOc2ccc(-c3noc(-c4cncs4)n3)cc2)CC1)c1ccco1,O=C(NCC(=O)N1CCCN(CCCOc2ccc(-c3noc(-c4cccnc4)n3)cc2)CC1)c1ccco1,CHEMBL1147425,CHEMBL878323,2004,1,1,0.9497123586589963
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,0,16769,true_negative_low_score,0.7632412761449814,0.23675872385501862,0,0.2747011184692383,0.8152173913043478,P00734::Ki,Prothrombin,CC1(C)CNc2c(cc(CO)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,CC(=O)N1CCN(C(=O)CCc2cc3c(c(S(=O)(=O)N[C@@H](Cc4nc5ccccc5s4)C(=O)N4CCC(CCF)CC4)c2)NCC(C)(C)C3)CC1,O=C(C(Cc1nc2ccccc2s1)NS(=O)(=O)c1cccc2c1NCCC2)N1CCCCC1,O=C(CCc1cc2c(c(S(=O)(=O)NC(Cc3nc4ccccc4s3)C(=O)N3CCCCC3)c1)NCCC2)N1CCNCC1,10.1016/s0960-894x(00)00283-3,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,1,0,16769,true_negative_low_score,0.7622381746768951,0.23776182532310486,0,0.2747011184692383,0.8152173913043478,P00734::Ki,Prothrombin,CC1(C)CNc2c(cc(CO)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,CC(=O)N1CCN(C(=O)CCc2cc3c(c(S(=O)(=O)N[C@@H](Cc4nc5ccccc5s4)C(=O)N4CCC(CCF)CC4)c2)NCC(C)(C)C3)CC1,O=C(C(Cc1nc2ccccc2s1)NS(=O)(=O)c1cccc2c1NCCC2)N1CCCCC1,O=C(CCc1cc2c(c(S(=O)(=O)NC(Cc3nc4ccccc4s3)C(=O)N3CCCCC3)c1)NCCC2)N1CCNCC1,10.1016/s0960-894x(00)00283-3,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,1,0,1277,true_negative_low_score,0.7548939138650894,0.24510608613491058,0,0.0579910278320312,0.8214285714285714,P00742::IC50,Coagulation factor X,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2CC(=O)N2CCCCC2)cc1,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2CC(=O)N2CCN(c3ccncc3)CC2)cc1,O=C(CC1CN(S(=O)(=O)c2cc3ccccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2)cc1)N1CCCCC1,O=C(CC1CN(S(=O)(=O)c2cc3ccccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2)cc1)N1CCN(c2ccncc2)CC1,10.1016/j.bmcl.2004.02.049,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,7039,true_negative_low_score,0.7457523047924042,0.2542476952075958,0,0.1165056228637695,0.7419354838709677,P00734::Ki,Prothrombin,CC(=O)N1CCN(C(=O)CCc2cc3c(c(S(=O)(=O)N[C@@H](Cc4nc5ccccc5s4)C(=O)N4CCC(CCF)CC4)c2)NCC(C)(C)C3)CC1,CC1(C)CNc2c(cccc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,O=C(CCc1cc2c(c(S(=O)(=O)NC(Cc3nc4ccccc4s3)C(=O)N3CCCCC3)c1)NCCC2)N1CCNCC1,O=C(C(Cc1nc2ccccc2s1)NS(=O)(=O)c1cccc2c1NCCC2)N1CCCCC1,10.1016/s0960-894x(00)00283-3|10.1016/s0960-894x(99)00172-9,nan,-1,2,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,1,0,7039,true_negative_low_score,0.7444091439247131,0.25559085607528687,0,0.1165056228637695,0.7419354838709677,P00734::Ki,Prothrombin,CC(=O)N1CCN(C(=O)CCc2cc3c(c(S(=O)(=O)N[C@@H](Cc4nc5ccccc5s4)C(=O)N4CCC(CCF)CC4)c2)NCC(C)(C)C3)CC1,CC1(C)CNc2c(cccc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,O=C(CCc1cc2c(c(S(=O)(=O)NC(Cc3nc4ccccc4s3)C(=O)N3CCCCC3)c1)NCCC2)N1CCNCC1,O=C(C(Cc1nc2ccccc2s1)NS(=O)(=O)c1cccc2c1NCCC2)N1CCCCC1,10.1016/s0960-894x(00)00283-3|10.1016/s0960-894x(99)00172-9,nan,-1,2,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,1277,true_negative_low_score,0.7434312999248505,0.25656870007514954,0,0.0579910278320312,0.8214285714285714,P00742::IC50,Coagulation factor X,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2CC(=O)N2CCCCC2)cc1,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2CC(=O)N2CCN(c3ccncc3)CC2)cc1,O=C(CC1CN(S(=O)(=O)c2cc3ccccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2)cc1)N1CCCCC1,O=C(CC1CN(S(=O)(=O)c2cc3ccccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2)cc1)N1CCN(c2ccncc2)CC1,10.1016/j.bmcl.2004.02.049,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,3,1617,true_negative_low_score,0.7423158884048462,0.2576841115951538,0,0.0,0.9864864864864864,P31645::IC50,Sodium-dependent serotonin transporter,N#Cc1ccc2[nH]cc(CCCCN3CCC(c4cn(-c5ccc(Oc6ccc(Cl)cc6)cc5)c(C5CCCCC5)n4)CC3)c2c1,N#Cc1ccc2[nH]cc(CCCCN3CCC(c4cn(-c5ccc(Oc6ccc(Cl)cc6)cc5)c(C5CCCC5)n4)CC3)c2c1,c1ccc(Oc2ccc(-n3cc(C4CCN(CCCCc5c[nH]c6ccccc56)CC4)nc3C3CCCCC3)cc2)cc1,c1ccc(Oc2ccc(-n3cc(C4CCN(CCCCc5c[nH]c6ccccc56)CC4)nc3C3CCCC3)cc2)cc1,10.7270/Q2PG1WTJ,nan,-1,1,0,0.8893517035138311
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,0,1277,true_negative_low_score,0.7414749562740326,0.2585250437259674,0,0.0579910278320312,0.8214285714285714,P00742::IC50,Coagulation factor X,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2CC(=O)N2CCCCC2)cc1,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2CC(=O)N2CCN(c3ccncc3)CC2)cc1,O=C(CC1CN(S(=O)(=O)c2cc3ccccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2)cc1)N1CCCCC1,O=C(CC1CN(S(=O)(=O)c2cc3ccccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2)cc1)N1CCN(c2ccncc2)CC1,10.1016/j.bmcl.2004.02.049,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,3,11010,true_negative_low_score,0.7393658757209778,0.2606341242790222,0,0.0,0.9240506329113924,P31645::Ki,Sodium-dependent serotonin transporter,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCCCc3ccccc3)C[C@H]12,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCCc3ccccc3)C[C@H]12,O=C(OCCCc1ccccc1)C12CCC(n3cnc4cnc(C#Cc5cccs5)nc43)C1C2,O=C(OCCc1ccccc1)C12CCC(n3cnc4cnc(C#Cc5cccs5)nc43)C1C2,10.1021/acs.jmedchem.7b00141,nan,-1,1,0,0.8893517035138311
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,3,22426,true_negative_low_score,0.7393658757209778,0.2606341242790222,0,0.2486419677734375,0.9090909090909092,P31645::IC50,Sodium-dependent serotonin transporter,CCCc1nc(C2CCN(CCCCc3c[nH]c4ccc(C#N)cc34)CC2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1,CCc1nc(C2CCN(CCCCc3c[nH]c4ccc(C#N)cc34)CC2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1,c1ccc(Oc2ccc(-n3cnc(C4CCN(CCCCc5c[nH]c6ccccc56)CC4)c3)cc2)cc1,c1ccc(Oc2ccc(-n3cnc(C4CCN(CCCCc5c[nH]c6ccccc56)CC4)c3)cc2)cc1,10.7270/Q2PG1WTJ,nan,-1,1,0,0.8893517035138311
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,0,18272,false_positive_high_confidence,0.7732567191123962,0.7732567191123962,0,0.0078964233398437,0.7142857142857143,P00519::Kd,Tyrosine-protein kinase ABL1,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C)O)[C@@H](C)O,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,O=C(CNC(=O)C1CCCN1)NCCc1ccccc1,O=C(CNC(=O)C1CCCN1)NCCc1ccccc1,10.1074/jbc.M114.556480,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,1,0,5566,false_positive_high_confidence,0.7535948753356934,0.7535948753356934,0,0.0333623886108398,0.7213114754098361,P10275::IC50,Androgen receptor,COc1ccc(CN2CC(C)(C)C(Oc3ccc(C#N)c(C(F)(F)F)c3)C2=O)cc1,CC1(C)CN(CCO)C(=O)[C@@H]1Oc1ccc(C#N)c(C(F)(F)F)c1,O=C1C(Oc2ccccc2)CCN1Cc1ccccc1,O=C1NCCC1Oc1ccccc1,10.1016/j.bmcl.2011.07.048|10.1016/j.bmcl.2011.11.068,nan,-1,2,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,5566,false_positive_high_confidence,0.7520532608032227,0.7520532608032227,0,0.0333623886108398,0.7213114754098361,P10275::IC50,Androgen receptor,COc1ccc(CN2CC(C)(C)C(Oc3ccc(C#N)c(C(F)(F)F)c3)C2=O)cc1,CC1(C)CN(CCO)C(=O)[C@@H]1Oc1ccc(C#N)c(C(F)(F)F)c1,O=C1C(Oc2ccccc2)CCN1Cc1ccccc1,O=C1NCCC1Oc1ccccc1,10.1016/j.bmcl.2011.07.048|10.1016/j.bmcl.2011.11.068,nan,-1,2,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,1,11815,false_positive_high_confidence,0.7398808002471924,0.7398808002471924,0,0.1352548599243164,0.9008264462809916,O60674::Kd,Tyrosine-protein kinase JAK2,CC(=O)NCSC[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(C)=O)CCC(=O)NC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC1=O,CC(=O)NCSC[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(C)=O)CCC(=O)NCCCC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC1=O,O=C1CCCC(=O)NCC(C(=O)NCCc2c[nH]cn2)NC(=O)CNC(=O)C(Cc2cccc3ccccc23)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,O=C1CCCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc2cccc3ccccc23)C(=O)NCC(=O)NC(C(=O)NCCc2c[nH]cn2)CCCCN1,10.1016/j.ejmech.2022.114781,nan,-1,1,0,0.9756895168754242
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,1,0,18272,false_positive_high_confidence,0.7368975281715393,0.7368975281715393,0,0.0078964233398437,0.7142857142857143,P00519::Kd,Tyrosine-protein kinase ABL1,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C)O)[C@@H](C)O,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,O=C(CNC(=O)C1CCCN1)NCCc1ccccc1,O=C(CNC(=O)C1CCCN1)NCCc1ccccc1,10.1074/jbc.M114.556480,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,19874,false_positive_high_confidence,0.7298240661621094,0.7298240661621094,0,0.1300091743469238,0.7021276595744681,P08908::IC50,5-hydroxytryptamine receptor 1A,c1cc2c(N3CCOCC3)nc3ccsc3n2c1,Fc1ccc(N2CCN(c3nc4ccsc4n4cccc34)CC2)cc1,c1cc2c(N3CCOCC3)nc3ccsc3n2c1,c1ccc(N2CCN(c3nc4ccsc4n4cccc34)CC2)cc1,10.1021/jm950543x,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,2,4251,false_positive_high_confidence,0.7255289554595947,0.7255289554595947,0,0.176091194152832,0.7419354838709677,P35462::Ki,D(3) dopamine receptor,CCN(CC)CCCOc1ccc(-c2nc3ccccc3n2C/C=C/Cn2c(-c3ccc(OCCCC4CCCCC4)cc3)nc3ccccc32)cc1,CCN(CC)CCCOc1ccc(-c2nc3ccccc3n2C/C=C/Cn2c(-c3ccc(OC)cc3)nc3ccccc32)cc1,C(=CCn1c(-c2ccc(OCCCC3CCCCC3)cc2)nc2ccccc21)Cn1c(-c2ccccc2)nc2ccccc21,C(=CCn1c(-c2ccccc2)nc2ccccc21)Cn1c(-c2ccccc2)nc2ccccc21,10.1016/0960-894X(95)00446-Z,nan,-1,1,0,0.9338872832369942
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,1,3207,false_positive_high_confidence,0.7226681113243103,0.7226681113243103,0,0.0997028350830078,0.9416666666666668,O60674::Kd,Tyrosine-protein kinase JAK2,CC(=O)NCSC[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(C)=O)CC(=O)NCCCC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)O)NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC1=O,CC(=O)NCSC[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(C)=O)CC(=O)NCCCC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)O)NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCN)NC(=O)[C@H](CCCNC(=N)N)NC1=O,O=C1CCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc2cccc3ccccc23)C(=O)NCC(=O)NC(C(=O)NCCc2c[nH]cn2)CCCCN1,O=C1CCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc2cccc3ccccc23)C(=O)NCC(=O)NC(C(=O)NCCc2c[nH]cn2)CCCCN1,10.1016/j.ejmech.2022.114781,nan,-1,1,0,0.9756895168754242
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,1,11144,false_positive_high_confidence,0.7226681113243103,0.7226681113243103,0,0.051152229309082,0.940677966101695,O60674::Kd,Tyrosine-protein kinase JAK2,CC(=O)NCSC[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(C)=O)CC(=O)NCCCC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCN)NC(=O)[C@H](CCCNC(=N)N)NC1=O,CC(=O)NCSC[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(C)=O)CC(=O)NCCCC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC1=O,O=C1CCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc2cccc3ccccc23)C(=O)NCC(=O)NC(C(=O)NCCc2c[nH]cn2)CCCCN1,O=C1CCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc2cccc3ccccc23)C(=O)NCC(=O)NC(C(=O)NCCc2c[nH]cn2)CCCCN1,10.1016/j.ejmech.2022.114781,nan,-1,1,0,0.9756895168754242
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,1,10121,false_positive_high_confidence,0.7226681113243103,0.7226681113243103,0,0.0137882232666015,0.925,O60674::Kd,Tyrosine-protein kinase JAK2,CC(=O)NCSC[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(C)=O)CC(=O)NCCCC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCN)NC(=O)[C@H](CCCNC(=N)N)NC1=O,CC(=O)NCSC[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(C)=O)CC(=O)NCCCC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)O)NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC1=O,O=C1CCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc2cccc3ccccc23)C(=O)NCC(=O)NC(C(=O)NCCc2c[nH]cn2)CCCCN1,O=C1CCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc2cccc3ccccc23)C(=O)NCC(=O)NC(C(=O)NCCc2c[nH]cn2)CCCCN1,10.1016/j.ejmech.2022.114781,nan,-1,1,0,0.9756895168754242
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,1,0,7002,true_positive_high_confidence,0.7623888254165649,0.7623888254165649,1,1.505150318145752,0.7727272727272727,P10275::Ki,Androgen receptor,CN(C(=O)[C@@H]1C[C@@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12)c1ccccc1,C[C@]12O[C@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,O=C(Nc1ccccc1)C1CC2OC1C1C(=O)N(c3ccccc3)C(=O)C21,O=C1C2C3CCC(O3)C2C(=O)N1c1ccccc1,10.1021/acsmedchemlett.5b00173,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,7002,true_positive_high_confidence,0.7378740310668945,0.7378740310668945,1,1.505150318145752,0.7727272727272727,P10275::Ki,Androgen receptor,CN(C(=O)[C@@H]1C[C@@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12)c1ccccc1,C[C@]12O[C@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,O=C(Nc1ccccc1)C1CC2OC1C1C(=O)N(c3ccccc3)C(=O)C21,O=C1C2C3CCC(O3)C2C(=O)N1c1ccccc1,10.1021/acsmedchemlett.5b00173,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,20826,true_positive_high_confidence,0.7338541150093079,0.7338541150093079,1,2.571818351745605,0.7333333333333333,P08908::IC50,5-hydroxytryptamine receptor 1A,Fc1ccc(N2CCN(c3nc4ccsc4n4cccc34)CC2)cc1,CN1CCN(c2nc3ccsc3n3cccc23)CC1,c1ccc(N2CCN(c3nc4ccsc4n4cccc34)CC2)cc1,c1cc2c(N3CCNCC3)nc3ccsc3n2c1,10.1021/jm950543x,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,16952,true_positive_high_confidence,0.7338541150093079,0.7338541150093079,1,2.931814193725586,0.7333333333333333,P08908::IC50,5-hydroxytryptamine receptor 1A,Clc1ccc(N2CCN(c3nc4ccsc4n4cccc34)CC2)cc1,CN1CCN(c2nc3ccsc3n3cccc23)CC1,c1ccc(N2CCN(c3nc4ccsc4n4cccc34)CC2)cc1,c1cc2c(N3CCNCC3)nc3ccsc3n2c1,10.1021/jm950543x,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,0,7002,true_positive_high_confidence,0.7308271527290344,0.7308271527290344,1,1.505150318145752,0.7727272727272727,P10275::Ki,Androgen receptor,CN(C(=O)[C@@H]1C[C@@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12)c1ccccc1,C[C@]12O[C@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,O=C(Nc1ccccc1)C1CC2OC1C1C(=O)N(c3ccccc3)C(=O)C21,O=C1C2C3CCC(O3)C2C(=O)N1c1ccccc1,10.1021/acsmedchemlett.5b00173,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,1,0,7172,true_positive_high_confidence,0.7217519283294678,0.7217519283294678,1,1.2340831756591797,0.7,P10275::IC50,Androgen receptor,CC1(C)C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)N1CCc1ccccc1,CCN1C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)C1(C)C,O=C1CN(CCc2ccccc2)C(=O)N1c1ccccc1,O=C1CNC(=O)N1c1ccccc1,10.1021/acs.jmedchem.6b01410,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,2,12346,true_positive_high_confidence,0.7195987701416016,0.7195987701416016,1,1.4598946571350098,0.7166666666666667,P35462::IC50,D(3) dopamine receptor,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,O=C(NC/C=C\CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,O=C(NCC=CCN1CCN(c2ccccc2)CC1)c1ccc2c(c1)Cc1ccccc1-2,O=C(NCC=CCN1CCN(c2ccccc2)CC1)c1ccccc1,10.1016/s0960-894x(03)00389-5|10.1021/jm040190e,nan,-1,2,0,0.9338872832369942
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,2,9093,true_positive_high_confidence,0.7195987701416016,0.7195987701416016,1,1.351274013519287,0.7166666666666667,P35462::IC50,D(3) dopamine receptor,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,O=C(NCC=CCN1CCN(c2ccccc2)CC1)c1ccc2c(c1)Cc1ccccc1-2,O=C(NCC=CCN1CCN(c2ccccc2)CC1)c1ccccc1,10.1016/s0960-894x(03)00389-5|10.1021/jm040190e,nan,-1,2,0,0.9338872832369942
